Protein,WT,AT1G67180
AT3G19170,14,7
AT4G00660,14,7
AT5G19370,14,7
AT5G24420,14,7
AT5G24780,14,7
AT5G48880,14,7
AT1G72150,14,6
AT1G34430,14,5
AT3G54930,14,5
AT4G16130,14,5
AT1G12780,14,4
AT1G74960,14,4
AT1G79280,14,4
AT1G50370,14,3
AT1G23800,14,0
AT4G31160,15,16
AT5G60100,15,16
AT5G06600,15,15
AT1G60710,15,14
AT2G32060,15,14
AT3G11630,15,14
AT3G60820,15,14
AT5G02530,15,14
AT3G19760,15,12
AT5G15200,15,12
AT1G03090,15,11
AT4G20460,15,11
AT1G79530,15,10
AT4G31300,15,10
AT5G14740,15,10
AT1G22410,15,9
AT2G42520,15,9
AT2G46020,15,9
AT5G08280,15,9
AT1G69940,15,8
AT1G75940,15,8
AT2G42500,15,8
AT3G58500,15,8
AT5G05780,15,8
AT5G07410,15,8
AT5G60160,15,8
AT1G06410,15,7
AT5G38480,15,7
AT1G44910,15,6
AT1G80480,15,6
AT2G47330,15,6
AT3G02520,15,6
AT1G29880,15,5
AT3G14100,15,5
AT5G62790,15,5
AT2G24200,15,4
AT1G51980,15,2
AT1G79210,16,23
AT3G22630,16,18
AT1G47128,16,17
AT2G40840,16,17
AT1G26110,16,14
AT1G47250,16,14
AT1G49760,16,14
AT3G23600,16,14
AT1G04410,16,13
AT3G16640,16,13
AT5G01410,16,13
AT1G48600,16,11
AT3G25860,16,10
AT3G42170,16,10
AT5G39320,16,10
AT1G65440,16,9
AT1G75660,16,9
AT1G79990,16,9
AT2G30970,16,9
AT3G13930,16,9
AT2G38400,16,8
AT5G37510,16,8
AT5G53620,16,8
AT1G30630,16,7
AT1G33120,16,7
AT1G33140,16,7
AT2G24270,16,7
AT2G43770,16,7
AT1G78300,16,6
AT5G16050,16,6
AT5G52920,16,6
AT3G02230,16,5
AT3G18130,16,4
AT5G15650,16,4
AT5G42950,16,3
AT3G02200,17,21
AT5G43960,17,16
AT1G64520,17,15
AT3G58510,17,14
AT3G11400,17,13
AT3G52140,17,13
AT1G56190,17,12
AT2G47470,17,12
AT4G17520,17,12
AT5G66140,17,12
AT2G45810,17,11
AT3G14120,17,11
AT5G09900,17,11
AT1G11860,17,10
AT2G16600,17,10
AT5G61780,17,10
AT1G12000,17,9
AT5G66570,17,9
AT4G29060,17,7
AT3G52640,17,6
AT2G43750,17,5
AT4G13430,17,5
ATCG00470,17,5
AT1G47260,17,4
AT1G66200,17,4
AT4G16155,17,4
AT5G01600,18,24
AT1G16470,18,22
AT1G06950,18,19
AT3G14067,18,18
AT1G16030,18,15
AT3G06650,18,15
AT3G59970,18,15
AT3G57410,18,14
AT4G29270,18,14
AT2G19520,18,13
AT1G20760,18,12
AT3G55870,18,12
AT3G60830,18,11
AT4G34110,18,11
AT5G36160,18,11
AT4G09000,18,10
AT4G10340,18,10
AT1G68560,18,9
AT3G16470,18,9
AT4G04640,18,9
AT5G11520,18,9
AT2G33150,18,7
AT4G08390,18,7
AT5G59810,18,7
AT1G03475,18,6
AT5G40450,18,6
AT1G48630,18,4
AT4G33010,18,2
AT4G33680,19,24
AT4G33250,19,16
AT5G16730,19,15
AT5G19550,19,15
AT5G25754,19,15
AT5G25757,19,15
AT2G39990,19,13
AT3G58610,19,13
AT1G65960,19,12
AT2G32240,19,12
AT2G33340,19,12
AT4G38740,19,12
AT1G22300,19,11
AT2G41740,19,11
AT3G61240,19,11
AT4G05180,19,11
AT5G46290,19,11
AT1G73380,19,9
AT3G56090,19,8
AT3G48000,19,7
AT5G56360,19,7
AT5G58230,19,7
AT5G67360,19,5
AT4G16180,20,32
AT2G21660,20,28
AT3G11910,20,21
AT3G14940,20,21
AT5G20290,20,19
AT1G64740,20,17
AT5G17920,20,17
AT1G72370,20,16
AT1G72730,20,15
AT5G23540,20,15
AT3G12780,20,12
AT4G35090,20,12
AT3G12915,20,11
AT5G27030,20,10
AT5G43940,20,8
AT5G19510,21,21
AT2G17360,21,18
AT5G07090,21,18
AT5G15490,21,18
AT5G58420,21,18
AT5G42790,21,17
AT5G49460,21,16
AT1G29150,21,13
AT1G18450,21,12
AT2G16940,21,12
AT1G65930,21,11
AT1G80410,21,11
AT2G01140,21,11
AT5G05010,21,10
AT4G21650,21,9
AT1G63660,21,7
AT4G39260,22,25
AT2G05840,22,24
AT3G29360,22,17
AT1G76010,22,16
AT1G52410,22,14
AT2G27170,22,14
AT5G60790,22,14
AT3G12145,22,13
AT5G02790,22,13
AT1G27090,22,11
AT1G32060,22,11
AT1G56450,22,11
AT1G05460,22,8
AT1G62750,22,4
AT1G24510,23,30
AT4G38630,23,18
AT1G65010,23,17
ATMG01190,23,16
AT1G67230,23,15
AT4G16143,23,15
AT1G02080,23,14
AT2G18110,23,14
AT1G10840,23,13
AT3G48870,23,13
AT3G54760,23,13
AT2G23350,23,11
AT4G37930,23,10
AT5G04140,23,10
AT5G03470,23,6
AT3G14290,24,25
AT1G75990,24,24
AT3G07770,24,19
AT1G21630,24,17
AT5G26860,24,17
AT2G07698,24,16
AT4G01850,24,16
AT3G62530,24,15
AT1G79830,24,14
AT3G15980,24,14
AT4G31990,24,12
AT1G01090,24,8
AT1G53850,25,25
AT4G14800,25,23
AT1G12900,25,21
AT1G52030,25,18
AT3G03530,25,18
AT5G66420,25,18
AT1G20620,25,17
AT1G04810,25,16
AT4G24820,25,16
AT3G02110,25,11
AT3G44320,26,42
AT5G63840,26,24
AT2G39800,26,23
AT1G45000,26,22
AT5G43010,26,22
AT3G13490,26,18
AT5G46070,26,18
AT5G35590,26,17
ATCG00500,26,17
AT2G27020,26,15
AT3G01500,26,15
AT1G02500,26,14
AT1G55860,26,11
AT3G14790,26,9
AT4G00620,26,3
AT3G04620,27,33
AT4G38510,27,22
AT2G23390,27,19
AT3G22110,27,19
AT1G09100,27,18
AT5G08450,27,17
AT1G18080,27,8
AT1G21750,28,53
AT3G57560,28,30
AT4G28470,28,29
AT1G78580,28,24
AT4G21280,28,21
AT2G21330,28,19
AT3G23810,28,18
AT5G48300,28,17
AT5G43990,28,12
AT1G54270,29,24
AT1G20260,29,23
AT1G76030,29,23
AT5G08670,29,17
AT5G08680,29,17
AT5G08690,29,17
AT5G40270,29,16
AT2G19070,29,15
AT5G11170,29,15
AT2G20140,29,13
AT4G29040,29,13
AT4G31490,29,11
AT4G37800,30,32
AT3G11830,30,30
AT3G02530,30,28
AT3G44300,30,23
AT1G52360,30,22
AT5G47210,30,20
AT3G57290,30,18
AT5G50920,30,18
AT3G16830,30,15
AT3G18190,30,15
AT3G15880,30,13
AT1G23310,30,10
AT2G46610,31,73
ATCG00120,31,30
AT3G20050,31,28
AT1G42970,31,26
AT4G31480,31,12
AT1G53500,31,11
AT3G61860,32,74
AT2G32730,32,29
AT5G09590,32,28
AT5G20830,32,16
AT1G80070,32,15
AT2G46280,33,34
AT5G19770,33,32
AT5G19780,33,32
AT1G20960,33,28
AT1G20020,33,24
AT4G38680,33,20
AT2G36530,33,17
AT5G56290,33,17
AT5G58040,33,15
AT5G03300,34,29
AT3G13860,34,26
AT5G16070,34,26
AT3G13920,34,22
AT3G60750,34,22
AT5G59370,34,22
AT2G05120,35,33
AT3G03960,35,33
AT1G20200,35,30
AT4G37910,35,29
AT1G53310,35,27
AT2G36460,35,25
AT2G29560,35,24
AT1G49240,35,23
AT3G18780,35,23
AT2G37620,35,22
AT3G53750,35,22
AT1G07890,35,21
AT1G78570,35,15
AT5G35630,35,15
AT1G71080,36,33
AT3G63460,36,29
AT5G36880,36,29
AT3G46520,36,22
AT4G34450,36,20
AT3G05530,36,19
AT5G66190,37,31
AT1G30230,37,30
AT5G20890,37,26
AT1G52400,37,25
AT4G38970,37,24
AT3G09820,38,32
AT5G58290,38,29
AT2G38040,38,24
AT2G05920,38,23
AT3G17390,38,18
AT5G26360,39,30
AT5G49910,39,30
AT5G09650,39,29
AT1G09640,39,28
AT2G42600,39,27
AT3G12110,39,25
AT1G79920,39,19
AT5G65730,39,15
AT5G35360,40,37
AT3G26650,40,25
AT4G24190,40,25
AT5G19990,40,23
AT1G79930,40,19
AT5G25780,41,29
AT5G20000,41,24
AT2G04030,41,23
AT3G09880,41,17
ATCG00480,42,32
AT3G56150,42,26
AT2G36880,42,21
AT5G27640,43,33
AT5G56030,43,28
AT4G13940,43,26
AT5G25980,43,25
AT5G56010,44,30
AT3G04120,44,27
AT1G29900,44,24
AT1G70320,44,22
AT1G80490,44,21
AT4G14960,45,38
AT1G07920,45,30
AT1G07930,45,30
AT1G07940,45,30
AT1G75780,45,30
AT5G60390,45,30
AT1G13440,45,26
AT1G04820,46,38
AT1G50010,46,38
AT1G53750,46,30
AT5G09810,46,30
AT4G23920,46,21
AT5G56500,47,50
AT2G28290,47,28
AT2G40660,48,48
AT1G57720,48,35
AT4G24280,48,32
AT3G05900,48,27
AT5G02490,49,41
AT1G69830,49,38
AT3G12580,49,38
AT4G11420,49,37
AT5G38430,50,37
AT2G39730,50,33
AT2G20580,51,43
AT3G23990,52,51
AT1G20010,52,36
AT2G21390,53,27
AT1G15750,53,26
AT1G62020,55,30
AT2G33210,56,41
AT4G20890,56,38
AT3G03540,56,34
AT1G36160,57,49
AT5G44340,59,37
AT5G12250,59,35
AT2G34160,60,76
AT3G52930,60,49
AT1G78900,60,44
AT2G28000,61,70
AT5G11710,61,51
AT1G56070,61,50
AT1G71220,61,47
AT1G29250,63,85
AT3G45140,63,36
AT5G65770,63,31
AT5G65780,63,31
AT1G67090,64,58
AT3G13470,66,73
AT1G55490,67,77
AT5G38420,67,58
AT5G35200,69,67
AT5G23860,69,44
AT3G09440,70,52
AT5G03340,70,48
AT5G26710,71,64
AT5G42020,72,105
AT1G64880,76,55
AT1G48120,76,50
AT5G28540,77,108
AT5G62690,78,55
AT5G62700,78,55
AT2G29550,78,49
AT1G52570,78,48
AT5G02500,83,69
AT5G26000,83,64
AT4G20850,83,63
AT3G09840,86,61
AT3G15730,95,72
AT3G44690,100,69
AT4G18040,116,13
AT1G09780,124,106
AT3G60240,126,20
AT1G19480,128,135
AT3G12290,134,7
AT4G10320,139,103
AT5G57870,144,13
AT4G01290,153,18
ATCG00490,195,165
AT3G44310,227,391
AT2G17630,235,326
AT3G08590,320,328
AT4G35630,385,396
AT4G25500,405,616
