Protein,WT,AT2G33620,AT3G04590
AT1G14410,27,23,17
AT5G63110,27,32,13
AT3G09200,28,29,33
AT3G03540,28,28,33
AT4G36130,28,34,26
AT2G31610,28,20,24
AT1G66580,28,27,18
AT1G61850,28,33,17
AT3G09840,29,42,37
AT4G31700,29,27,29
AT5G26000,29,30,21
AT1G48120,29,26,13
AT4G13170,29,29,0
AT4G24280,30,63,55
AT3G07110,30,34,27
AT5G15200,30,30,27
AT3G13580,30,33,26
AT3G62250,30,31,25
AT2G47110,30,31,25
AT5G48760,30,30,25
AT5G03300,30,27,25
AT2G01250,31,42,36
AT2G36880,31,36,34
AT5G19780,31,41,29
AT5G19770,31,41,29
AT5G09810,31,35,27
AT1G20630,31,37,26
AT3G28500,31,31,23
AT1G13880,31,31,22
ATCG01310,31,28,20
ATCG00830,31,28,20
AT1G20010,32,43,35
AT5G12250,32,42,33
AT4G20850,32,38,31
AT3G09820,32,35,30
AT2G44120,32,32,30
AT3G29410,32,35,29
AT5G10360,32,27,28
AT3G02930,32,37,22
AT1G52400,33,36,29
AT1G67090,33,36,20
AT3G13470,33,35,19
AT5G48900,33,28,16
AT5G09650,33,14,10
AT5G02490,34,66,74
AT2G39730,34,37,36
AT4G20890,34,51,35
AT4G35090,34,41,33
AT3G12580,35,67,63
AT1G18540,35,38,31
AT3G04840,35,37,26
AT4G16143,36,47,39
AT2G40660,36,39,36
AT1G20960,36,51,29
AT2G27530,36,37,27
AT2G18020,36,35,27
AT3G05590,36,30,26
AT1G55490,36,34,20
AT3G11130,37,51,37
AT3G48930,37,35,28
AT5G24770,37,40,25
AT5G44340,38,52,34
AT1G01300,38,41,34
AT3G61860,38,31,0
AT3G08530,39,50,36
AT4G10320,39,48,32
AT5G27850,39,39,30
AT5G11170,39,44,29
AT3G52930,40,37,32
AT1G08360,40,38,30
AT1G80070,40,48,22
AT1G74050,41,44,36
AT4G14960,41,0,35
AT5G25980,41,45,27
AT1G50010,41,48,0
AT1G04820,41,48,0
AT1G74060,41,0,0
AT3G09440,42,82,84
AT1G71080,42,48,33
AT2G29550,44,63,46
AT1G59359,44,35,33
AT1G58983,44,35,33
AT1G58684,44,35,33
AT1G58380,44,35,33
AT3G20820,45,47,38
AT2G41840,45,41,30
AT5G60100,45,30,26
AT5G26710,46,43,35
AT3G24830,46,38,32
AT2G29560,46,47,31
AT5G20290,48,51,44
AT5G23860,49,66,47
AT1G20620,49,53,36
AT3G44320,49,36,31
AT5G58420,49,45,30
AT5G07090,49,45,30
AT2G17360,49,45,30
AT3G09630,52,57,49
AT5G02870,54,56,48
AT5G42020,55,77,64
AT1G52570,55,65,58
AT5G62700,55,67,51
AT5G62690,55,67,51
AT5G28540,57,75,67
AT5G02500,58,105,101
AT5G51750,59,66,46
AT1G56070,64,74,55
AT5G24780,64,69,45
AT1G64880,64,57,29
AT2G47610,70,65,54
AT3G62870,74,70,59
AT1G43170,76,84,59
AT5G26742,81,77,50
AT2G17630,85,67,60
AT3G15730,95,100,86
ATCG00490,100,117,81
AT1G19480,117,99,88
AT4G35630,120,92,74
AT3G08590,169,151,117
AT3G44690,185,142,99
AT3G44310,217,180,170
AT4G25500,883,697,601
