Protein,AT1G69770,AT1G697701,WT
AT5G28500,5,3,9
AT5G08450,3,3,9
AT3G59510,7,3,9
AT2G41530,6,3,9
AT4G09980,5,2,9
AT5G49910,5,2,9
AT5G03940,3,2,9
AT4G39730,4,2,9
AT4G29830,6,2,9
AT3G26380,4,2,9
AT3G03540,2,2,9
AT2G44640,4,2,9
AT2G43530,0,2,9
AT1G56340,4,2,9
AT1G24706,4,2,9
AT5G06290,4,2,9
AT4G18480,7,2,9
AT3G13930,5,2,9
AT3G13390,6,2,9
AT2G29210,4,2,9
AT1G52740,7,2,9
AT5G18620,10,2,9
AT2G32060,8,2,9
AT1G31230,3,2,9
AT2G43950,3,1,9
AT5G57490,2,1,9
AT5G47190,3,1,9
AT5G11770,1,1,9
AT4G37980,5,1,9
AT4G29840,4,1,9
AT4G23680,8,1,9
AT4G23670,3,1,9
AT3G51050,7,1,9
AT3G48870,6,1,9
AT3G20390,3,1,9
AT2G45960,4,1,9
AT2G43710,1,1,9
AT2G31980,0,1,9
AT2G24060,3,1,9
AT1G70710,6,1,9
AT1G19880,4,1,9
AT1G17370,4,1,9
AT1G14610,4,1,9
AT4G39080,4,1,9
ATMG00290,4,0,9
ATCG00190,6,0,9
AT5G66420,3,0,9
AT5G57655,3,0,9
AT5G47770,10,0,9
AT5G47430,1,0,9
AT5G39320,1,0,9
AT5G36700,4,0,9
AT5G19350,2,0,9
AT5G14430,0,0,9
AT5G08300,8,0,9
AT4G17190,4,0,9
AT4G02570,6,0,9
AT3G59920,1,0,9
AT3G58500,3,0,9
AT3G58140,4,0,9
AT3G54470,3,0,9
AT3G48000,4,0,9
AT3G46580,3,0,9
AT3G27240,0,0,9
AT3G14415,5,0,9
AT3G13160,2,0,9
AT2G44160,4,0,9
AT2G31810,3,0,9
AT2G16430,6,0,9
AT2G13360,10,0,9
AT2G03150,3,0,9
AT1G79040,3,0,9
AT1G63660,5,0,9
AT1G29150,1,0,9
AT1G26550,0,0,9
AT1G19920,2,0,9
AT1G14170,0,0,9
AT1G10370,0,0,9
AT5G65360,10,11,10
AT4G11010,17,10,10
AT2G17870,6,9,10
AT5G64200,9,9,10
AT3G56340,10,8,10
AT1G55210,9,8,10
AT1G78820,3,7,10
AT3G11400,7,6,10
AT2G03640,4,6,10
AT1G09760,8,6,10
AT2G19730,10,6,10
AT1G13270,6,6,10
AT2G20490,8,6,10
AT1G44575,9,5,10
AT3G27925,9,5,10
AT2G33800,5,5,10
AT1G12900,6,5,10
AT1G18250,5,5,10
AT5G07410,2,5,10
AT5G02490,9,4,10
AT3G20050,13,4,10
AT1G75350,6,4,10
AT3G16950,3,3,10
AT1G09750,3,3,10
AT5G27120,4,3,10
AT5G14660,8,3,10
AT3G13300,9,3,10
AT1G13060,7,3,10
AT5G44710,3,3,10
AT2G32600,3,3,10
AT1G77940,7,3,10
AT1G66200,7,3,10
AT5G50850,6,2,10
AT5G43060,5,2,10
AT4G29060,7,2,10
AT4G16450,5,2,10
AT3G06580,7,2,10
AT2G42800,2,2,10
AT5G65720,4,2,10
AT5G01410,4,2,10
AT4G23900,0,2,10
AT3G55870,3,1,10
AT3G54540,9,1,10
AT3G50000,6,1,10
AT3G21200,8,1,10
AT3G07770,10,1,10
AT2G41040,7,1,10
AT2G37040,6,1,10
AT2G22230,4,1,10
AT2G20360,6,1,10
AT1G75280,3,1,10
AT1G12380,13,1,10
AT4G28080,3,1,10
AT2G31390,4,1,10
AT1G48480,3,1,10
AT5G51660,3,0,10
AT5G43960,5,0,10
AT5G35530,5,0,10
AT5G07440,1,0,10
AT5G03300,5,0,10
AT5G02790,3,0,10
AT4G37870,6,0,10
AT4G19120,3,0,10
AT4G15640,3,0,10
AT4G12650,4,0,10
AT3G15590,4,0,10
AT3G14990,7,0,10
AT2G30050,8,0,10
AT2G27170,6,0,10
AT2G26080,7,0,10
AT2G04842,2,0,10
AT1G62940,8,0,10
AT1G30530,5,0,10
AT1G29670,2,0,10
AT1G15120,0,0,10
AT1G12230,2,0,10
AT1G10840,3,0,10
AT1G09310,2,0,10
AT1G08450,4,0,10
ATCG00790,13,12,11
AT4G25500,5,10,11
ATCG00020,12,9,11
AT3G07480,5,9,11
AT4G24770,6,8,11
AT1G18630,7,7,11
AT5G28060,5,7,11
AT5G59880,11,6,11
AT3G18035,9,6,11
AT1G72610,7,6,11
AT3G15010,3,5,11
AT5G12190,5,5,11
AT1G12840,8,5,11
AT3G15000,7,4,11
AT3G07320,6,4,11
AT4G33430,9,4,11
AT3G59540,2,4,11
AT1G28400,6,4,11
AT3G21990,2,4,11
AT3G15640,9,4,11
AT4G31300,4,3,11
AT4G24830,10,3,11
AT3G61440,9,3,11
AT3G04470,7,3,11
AT2G32080,6,3,11
AT5G38480,6,3,11
AT3G63410,9,3,11
AT3G14210,11,3,11
AT2G43750,13,3,11
AT5G53620,7,2,11
AT3G13200,5,2,11
AT3G10410,3,2,11
AT2G17265,5,2,11
AT1G20130,7,2,11
AT4G28990,3,2,11
AT3G18190,8,2,11
AT2G32730,9,2,11
AT1G72150,6,2,11
AT1G30120,1,2,11
AT5G62670,14,1,11
AT5G56350,4,1,11
AT5G22780,6,1,11
AT5G11670,11,1,11
AT4G23600,7,1,11
AT4G23100,4,1,11
AT4G15570,7,1,11
AT4G09000,8,1,11
AT3G57560,4,1,11
AT3G23940,4,1,11
AT3G08940,8,1,11
AT3G06350,6,1,11
AT2G35840,9,1,11
AT2G34560,9,1,11
AT2G01720,4,1,11
AT1G79230,5,1,11
AT1G75560,5,1,11
AT1G62390,3,1,11
AT1G09070,3,1,11
AT1G04430,4,1,11
AT1G48860,10,1,11
AT4G37910,4,0,11
ATCG00350,5,0,11
AT5G53460,1,0,11
AT5G19370,3,0,11
AT5G01590,5,0,11
AT4G35000,3,0,11
AT4G14800,6,0,11
AT3G66654,1,0,11
AT3G62120,8,0,11
AT3G60820,5,0,11
AT3G54110,3,0,11
AT3G46970,10,0,11
AT3G19840,1,0,11
AT3G19670,2,0,11
AT3G17820,5,0,11
AT3G13870,7,0,11
AT2G44100,1,0,11
AT2G30490,8,0,11
AT1G80620,2,0,11
AT1G47980,6,0,11
AT1G33170,1,0,11
AT3G53460,15,30,12
AT3G09200,14,14,12
AT4G38680,14,14,12
AT4G10480,14,10,12
AT1G78830,10,9,12
AT5G52840,8,8,12
AT1G61520,7,8,12
AT1G47128,9,8,12
AT5G60980,8,7,12
AT4G02450,10,7,12
AT1G03330,4,6,12
AT5G55670,4,6,12
AT4G32460,2,6,12
AT1G47260,13,5,12
AT3G48930,3,5,12
AT5G48300,8,4,12
AT4G03280,8,4,12
AT3G56490,8,4,12
AT2G44200,6,4,12
AT1G17745,2,4,12
AT5G42980,7,4,12
AT3G05530,5,4,12
AT1G78380,4,4,12
AT4G32285,2,4,12
AT4G33580,6,3,12
AT1G48620,10,3,12
AT4G11820,6,3,12
AT3G25840,3,3,12
AT1G26110,4,3,12
AT4G39960,7,3,12
AT2G40650,4,3,12
AT2G33040,1,3,12
AT3G03250,15,3,12
AT2G20580,13,3,12
AT4G39980,19,2,12
AT3G57150,16,2,12
AT1G10580,5,2,12
AT5G13780,6,2,12
AT5G08640,5,2,12
AT4G14030,4,2,12
AT2G38730,4,2,12
AT1G49430,5,2,12
AT1G27090,8,2,12
AT5G13450,4,1,12
AT5G47910,7,1,12
AT4G26530,6,1,12
AT3G52140,2,1,12
AT3G24170,6,1,12
AT2G44350,7,1,12
AT1G70830,3,1,12
AT1G54270,9,1,12
AT1G52410,3,1,12
AT1G17220,7,1,12
AT5G42790,7,1,12
AT3G05910,10,1,12
AT5G03290,2,0,12
AT4G32420,8,0,12
AT3G52990,8,0,12
AT3G25800,3,0,12
AT2G35040,6,0,12
AT2G13560,4,0,12
AT1G80270,4,0,12
AT1G51630,3,0,12
AT2G37220,11,14,13
AT3G23900,9,8,13
AT3G12640,1,7,13
AT5G02770,7,7,13
AT2G19940,6,7,13
AT1G07750,9,7,13
AT2G45710,9,7,13
AT4G04640,14,6,13
AT4G25550,8,6,13
AT3G62600,3,5,13
AT2G05220,6,5,13
AT5G57290,6,5,13
AT2G47710,7,5,13
AT2G46610,8,5,13
AT5G63570,7,5,13
AT1G28060,4,4,13
ATMG00070,10,3,13
AT4G28250,6,3,13
AT5G64960,4,3,13
AT5G06160,8,2,13
AT2G47330,8,2,13
AT1G53750,8,2,13
AT1G53580,7,2,13
AT4G39800,5,2,13
AT1G56190,6,2,13
AT5G64040,6,1,13
AT5G60600,10,1,13
AT5G47200,6,1,13
AT4G35100,4,1,13
AT4G15900,6,1,13
AT3G44330,8,1,13
AT3G18790,4,1,13
AT2G30950,7,1,13
AT1G31870,4,1,13
AT1G14810,7,1,13
AT1G55150,10,1,13
AT5G62790,3,0,13
AT5G62390,5,0,13
AT5G03630,15,0,13
AT4G31810,0,0,13
AT4G19210,7,0,13
AT4G05420,2,0,13
AT4G03430,5,0,13
AT3G52660,4,0,13
AT2G42600,6,0,13
AT2G40840,4,0,13
AT1G69830,11,0,13
AT1G62380,0,0,13
AT1G29470,0,0,13
AT1G12000,10,0,13
AT1G02813,4,0,13
AT1G02205,8,0,13
AT5G27670,8,18,14
AT3G25920,14,10,14
AT4G09320,13,10,14
AT4G29270,15,10,14
AT3G24830,23,9,14
AT5G54900,7,8,14
AT3G13460,13,7,14
AT5G09660,11,7,14
AT1G02780,8,7,14
AT3G53750,17,7,14
ATCG01310,6,6,14
AT4G05530,9,6,14
AT1G31330,9,6,14
AT3G51260,15,6,14
AT1G74030,6,5,14
AT1G60650,8,5,14
AT3G20550,5,5,14
AT3G14310,7,5,14
AT2G25970,5,5,14
AT3G18240,8,4,14
AT3G51800,11,4,14
AT1G76010,6,4,14
AT5G13930,10,4,14
AT5G20920,12,3,14
AT5G17170,12,3,14
AT5G08610,6,3,14
AT1G30350,6,3,14
AT1G04510,8,3,14
AT1G24180,2,3,14
AT2G44060,6,2,14
AT1G76400,8,2,14
AT5G51410,5,2,14
AT5G21274,3,2,14
AT4G11150,6,2,14
AT1G54080,5,2,14
AT1G35720,10,2,14
AT1G31970,6,1,14
AT5G67360,5,1,14
AT5G28740,8,1,14
AT3G14040,2,1,14
AT3G02530,8,1,14
AT1G75930,10,1,14
AT1G30630,2,1,14
AT1G20330,9,1,14
AT5G65020,6,0,14
AT5G25060,6,0,14
AT3G55360,12,0,14
AT1G62640,7,0,14
AT1G01610,9,0,14
AT3G26420,12,16,15
AT1G51510,14,14,15
AT2G43030,10,13,15
AT3G53020,13,12,15
AT2G36130,12,12,15
AT4G36960,8,9,15
AT4G25900,10,9,15
AT1G48830,13,8,15
AT5G12110,7,7,15
AT2G02740,8,7,15
AT4G27000,9,7,15
AT4G35785,13,6,15
AT1G08520,19,6,15
AT4G32520,7,6,15
AT1G02500,13,6,15
ATCG00470,10,5,15
AT3G51240,14,5,15
AT1G59359,9,5,15
AT5G58710,4,4,15
AT5G17900,4,4,15
AT1G31180,4,4,15
AT3G02630,10,4,15
AT3G18490,6,3,15
AT2G42710,3,3,15
AT5G08280,9,2,15
AT4G26900,4,2,15
AT5G56680,6,2,15
AT3G49720,7,2,15
ATCG00340,8,1,15
AT5G59320,2,1,15
AT5G26830,11,1,15
AT4G24510,9,1,15
AT4G23650,11,1,15
AT3G42050,5,1,15
AT1G66430,8,1,15
AT5G58290,5,0,15
AT5G58230,10,0,15
AT5G39410,4,0,15
AT5G11520,4,0,15
AT4G16130,13,0,15
AT3G56190,4,0,15
AT2G22480,2,0,15
AT1G73720,6,0,15
AT1G55890,3,0,15
AT1G51980,4,0,15
AT3G49910,12,17,16
AT1G23290,11,16,16
AT5G62300,14,15,16
ATCG00270,8,12,16
AT4G30330,5,11,16
AT4G27440,25,10,16
AT3G44890,7,9,16
AT1G18540,8,9,16
AT3G16640,11,8,16
AT4G15000,7,8,16
AT5G47870,12,7,16
AT3G09630,10,7,16
AT1G11650,16,7,16
AT3G28730,15,6,16
AT1G53645,4,6,16
AT5G55660,9,6,16
AT2G02100,4,6,16
AT3G44110,23,6,16
AT5G48680,3,5,16
AT5G16780,6,5,16
AT3G62030,10,5,16
AT3G25860,5,5,16
AT3G62330,4,5,16
AT1G06000,10,3,16
AT5G38430,6,3,16
AT1G80480,12,3,16
AT3G42170,17,3,16
AT5G19760,15,2,16
AT5G03470,6,2,16
AT3G12290,9,2,16
AT1G23820,6,2,16
AT5G66120,6,2,16
AT1G68010,7,2,16
AT5G63510,7,2,16
AT1G12920,7,2,16
AT5G26360,12,1,16
AT3G47470,4,1,16
AT1G15820,11,1,16
AT1G10950,2,1,16
AT3G05420,7,1,16
AT1G20950,7,1,16
AT1G78580,7,0,16
AT5G65620,9,0,16
AT5G27540,5,0,16
AT5G15450,7,0,16
AT5G12950,6,0,16
AT5G11560,5,0,16
AT5G08540,3,0,16
AT3G48560,6,0,16
AT3G11830,15,0,16
AT3G08530,7,0,16
AT2G39780,1,0,16
AT1G43190,7,0,16
AT1G27900,8,0,16
AT1G09620,10,0,16
AT1G26630,11,17,17
AT3G02080,15,15,17
AT3G04920,12,15,17
AT4G13850,12,10,17
AT3G63490,12,9,17
AT1G07320,11,7,17
AT2G19520,18,7,17
AT1G65980,11,7,17
AT5G54770,11,7,17
AT5G20720,8,6,17
AT1G32990,6,6,17
AT1G20020,10,6,17
AT5G47690,13,5,17
AT4G34670,9,5,17
AT3G05060,11,4,17
AT3G52960,8,4,17
AT1G63940,13,4,17
AT1G24360,13,4,17
AT5G12940,7,3,17
AT2G15430,3,3,17
AT5G42270,9,3,17
AT1G34430,7,2,17
AT5G54430,12,2,17
AT2G21170,11,1,17
AT1G53720,10,1,17
AT1G20920,5,1,17
AT1G14830,6,1,17
AT5G40480,2,0,17
AT4G21710,10,0,17
AT4G11380,6,0,17
AT3G62830,5,0,17
AT3G54050,6,0,17
AT2G41740,7,0,17
AT1G62020,11,0,17
AT1G19520,6,0,17
AT5G22880,25,26,18
AT4G31580,12,21,18
AT3G03920,12,10,18
AT4G27500,13,9,18
AT3G07170,6,9,18
AT3G55430,15,9,18
AT1G31817,15,8,18
AT1G20220,13,7,18
AT1G79550,14,6,18
AT1G35680,14,5,18
AT5G60640,12,5,18
AT1G09140,7,5,18
AT4G20890,11,5,18
AT1G20010,10,4,18
AT5G40770,9,3,18
AT4G16143,11,3,18
AT1G15690,10,3,18
AT1G53850,7,3,18
ATCG00380,9,2,18
AT5G57870,11,2,18
AT4G29130,8,2,18
AT1G60200,4,2,18
AT5G41770,8,1,18
AT4G35830,11,1,18
AT2G20420,9,1,18
AT1G03910,15,1,18
AT1G48030,6,1,18
AT2G47240,11,0,18
AT2G38110,13,0,18
AT1G67730,6,0,18
AT5G58040,15,23,19
AT4G18100,14,13,19
AT1G67430,12,12,19
AT1G48850,11,7,19
AT3G57990,7,7,19
AT2G19480,11,7,19
AT1G07210,5,6,19
AT4G26110,18,6,19
AT4G00830,9,6,19
AT3G18780,12,6,19
AT4G02510,17,6,19
AT2G18510,8,6,19
AT5G20010,17,5,19
AT3G63400,8,5,19
AT1G67290,5,5,19
AT4G12640,6,4,19
AT5G28840,17,4,19
AT4G15210,16,3,19
AT2G10940,5,3,19
AT5G09880,8,3,19
AT4G31990,17,3,19
AT1G79530,8,3,19
AT5G23940,12,2,19
AT4G04460,12,2,19
AT5G14040,10,1,19
AT3G29320,10,1,19
AT3G23990,7,1,19
AT3G12800,6,1,19
AT3G07100,11,1,19
AT1G50480,10,1,19
AT1G09780,13,1,19
AT3G13772,10,1,19
AT1G08200,9,1,19
AT5G14610,9,0,19
AT3G19170,3,0,19
AT1G76810,5,0,19
AT1G04690,11,0,19
AT2G45640,15,23,20
AT2G37340,11,22,20
AT5G10160,7,13,20
AT3G58510,18,11,20
AT1G74060,14,11,20
AT2G34480,12,11,20
AT2G37190,19,11,20
AT1G48610,13,8,20
AT2G27530,6,7,20
AT1G26750,11,6,20
AT2G44710,11,6,20
AT5G05010,12,5,20
AT3G61240,13,5,20
AT4G10710,16,4,20
AT3G58750,7,4,20
AT5G41670,11,4,20
AT1G52360,11,3,20
AT5G20890,11,2,20
AT3G55440,15,2,20
AT1G26460,8,1,20
AT3G28710,8,1,20
AT2G34810,12,0,20
AT4G14160,7,0,20
AT2G37230,3,0,20
AT1G61870,7,0,20
AT1G48120,11,0,20
AT4G34870,16,14,21
AT1G20630,16,13,21
AT5G30510,15,10,21
AT3G62530,16,10,21
AT5G62190,14,9,21
AT5G41520,12,9,21
AT5G20630,15,9,21
AT3G02090,10,8,21
AT2G30860,14,7,21
AT5G52920,12,6,21
AT5G42080,21,6,21
AT5G09590,5,6,21
AT5G40760,9,5,21
AT1G70770,14,5,21
AT1G50400,10,5,21
AT1G22410,11,4,21
AT5G48230,14,3,21
AT5G12250,13,3,21
ATMG00510,9,2,21
AT2G22780,5,2,21
AT5G19580,4,1,21
AT5G05270,3,0,21
AT4G36250,10,0,21
AT3G55800,8,0,21
AT3G50660,6,0,21
AT1G77590,7,0,21
AT1G65960,14,0,21
AT2G24590,17,29,22
AT5G22650,13,24,22
AT1G28290,15,18,22
AT3G49601,12,17,22
AT4G34200,17,15,22
AT3G60770,17,12,22
AT4G24780,9,10,22
AT1G29250,12,9,22
AT3G02110,15,8,22
AT2G32920,9,8,22
ATCG01060,10,8,22
AT4G16155,15,7,22
AT5G54160,15,6,22
AT4G26630,11,5,22
AT3G03340,12,5,22
AT2G24270,18,4,22
AT1G49760,7,4,22
AT4G22010,18,3,22
AT5G23210,8,3,22
AT1G04680,12,3,22
AT5G19960,3,2,22
AT5G60790,12,2,22
AT1G16870,6,2,22
AT1G14650,4,2,22
AT1G04170,15,2,22
AT5G47010,12,1,22
AT5G19990,12,1,22
AT5G15980,6,1,22
AT3G55410,9,0,22
AT2G41220,11,0,22
AT5G04280,16,41,23
AT3G54400,12,14,23
AT4G09800,13,13,23
AT1G05190,24,12,23
AT1G60900,16,10,23
AT2G47580,10,10,23
AT3G61820,16,9,23
AT2G44120,14,9,23
AT1G03230,17,8,23
AT5G20710,7,7,23
AT5G44200,8,6,23
AT3G14100,17,6,23
AT1G53240,8,6,23
AT1G30580,12,5,23
AT1G11910,11,4,23
AT2G18330,5,4,23
AT1G07360,9,4,23
AT3G56150,12,3,23
AT2G04280,5,1,23
AT5G11880,10,1,23
AT4G04910,11,0,23
AT3G57290,6,0,23
AT2G05120,10,0,23
AT1G79750,2,0,23
AT3G26060,24,22,24
AT1G79280,18,13,24
AT1G09690,19,12,24
AT5G01600,24,12,24
AT2G39990,16,12,24
AT1G07770,21,12,24
AT1G20580,10,12,24
AT2G43770,14,11,24
AT1G11840,14,10,24
AT3G29360,14,10,24
AT5G20950,17,9,24
AT5G37600,13,8,24
AT1G03475,12,7,24
AT3G06650,17,7,24
AT5G04590,10,6,24
AT2G39800,7,6,24
AT1G45000,13,6,24
AT5G58330,7,5,24
AT3G23810,10,4,24
AT5G66760,13,3,24
AT4G23920,10,3,24
AT1G23310,18,3,24
AT5G16050,11,2,24
AT5G40270,8,0,24
AT5G13420,7,0,24
AT5G47210,13,18,25
AT1G72970,20,17,25
AT1G55310,23,17,25
AT5G04430,19,14,25
AT1G59610,25,10,25
AT1G56450,15,9,25
AT4G02580,7,8,25
AT1G27650,14,8,25
AT1G79010,6,7,25
AT1G56110,16,5,25
AT3G44320,7,5,25
AT3G22960,8,4,25
AT4G02290,6,4,25
AT1G62750,11,2,25
AT4G35850,11,1,25
AT4G08350,13,1,25
AT5G20830,13,0,25
AT3G23300,2,0,25
AT3G11910,16,0,25
AT3G02360,15,0,25
AT3G53500,17,18,26
AT4G16720,27,16,26
AT5G15200,27,15,26
AT5G16130,18,10,26
AT2G31610,22,10,26
AT4G01310,15,9,26
AT5G65780,15,8,26
AT3G09440,20,8,26
AT3G62360,11,6,26
AT2G47730,18,6,26
AT3G52880,22,5,26
AT3G57610,14,5,26
AT2G20990,11,4,26
AT4G35800,16,3,26
ATCG00500,16,2,26
ATMG00090,13,2,26
AT2G30110,14,0,26
AT1G33590,22,22,27
AT3G44690,15,19,27
AT5G46070,31,17,27
AT2G28000,27,16,27
AT3G52500,16,15,27
AT4G02770,17,15,27
AT5G66570,14,13,27
AT5G48880,20,12,27
AT5G03740,13,11,27
AT3G49080,11,10,27
AT4G13930,26,8,27
AT5G61790,17,8,27
AT5G25460,9,8,27
AT1G09770,12,4,27
AT3G18130,18,4,27
AT5G62270,11,3,27
AT5G43940,19,2,27
AT5G20290,26,32,28
AT1G71080,21,24,28
AT3G49010,23,23,28
AT2G42520,20,20,28
AT2G28790,22,15,28
AT3G01540,21,10,28
AT4G21150,18,8,28
AT5G46290,17,7,28
AT3G07010,8,7,28
AT3G11710,20,6,28
AT4G19410,11,5,28
AT4G33680,13,4,28
AT3G25230,13,4,28
AT3G63460,10,4,28
AT1G09210,13,4,28
AT2G05710,16,2,28
AT3G18080,17,1,28
AT1G53310,15,0,28
AT1G23190,14,0,28
AT5G45775,21,23,29
AT3G55280,11,21,29
AT1G14410,20,18,29
AT2G41840,27,18,29
AT1G23860,26,17,29
AT5G37720,16,15,29
AT3G47520,19,11,29
AT4G29040,15,8,29
AT5G02530,10,7,29
AT4G14880,18,3,29
AT3G03960,13,2,29
AT2G38770,9,1,29
AT5G04140,14,1,29
AT1G63770,10,0,29
AT1G26850,8,0,29
AT5G19510,29,21,30
AT5G52470,32,21,30
AT2G02160,11,15,30
AT3G04400,18,14,30
AT5G67500,16,12,30
AT3G14420,24,7,30
ATCG00280,21,5,30
AT1G14320,14,5,30
AT2G33340,21,3,30
AT3G02230,12,2,30
AT4G11420,16,1,30
AT4G18030,5,1,30
AT3G55460,18,25,31
AT5G11710,25,18,31
ATCG00540,20,14,31
AT2G33410,19,13,31
AT1G19570,21,9,31
AT1G78060,14,8,31
AT2G47170,22,7,31
AT3G14120,10,5,31
AT3G11630,16,4,31
AT1G32060,14,3,31
AT3G62310,19,3,31
AT5G25100,8,0,31
AT1G52040,28,19,32
AT2G23350,20,9,32
AT5G19780,24,9,32
AT2G01140,12,8,32
AT1G75910,20,7,32
AT5G66680,17,4,32
AT5G16990,16,3,32
AT1G15750,15,3,32
AT2G19070,9,2,32
AT4G31480,13,0,32
AT1G01300,24,18,33
AT3G54230,25,16,33
AT1G04270,22,16,33
AT2G39330,29,15,33
AT3G08580,26,10,33
AT2G05990,18,9,33
AT4G38970,21,7,33
AT5G22640,23,6,33
AT1G48410,19,4,33
AT4G20850,10,2,33
ATCG01130,17,0,33
AT1G80410,15,0,33
AT2G21660,32,35,34
AT4G27090,28,21,34
AT5G27850,18,19,34
AT1G15200,23,18,34
AT3G62870,24,17,34
AT3G08030,17,14,34
AT5G44500,22,12,34
AT1G74470,21,11,34
AT4G13430,14,5,34
AT1G65930,19,5,34
AT3G19820,17,4,34
AT1G71220,12,1,34
AT3G04840,27,20,35
AT1G72370,27,18,35
AT3G22890,19,12,35
AT2G46280,24,11,35
AT1G77180,12,11,35
AT3G25050,14,11,35
AT1G07890,32,10,35
AT2G47470,21,8,35
AT1G06950,27,4,35
AT2G27040,19,3,35
AT4G24190,25,2,35
AT3G02650,3,1,35
AT2G01250,25,21,36
AT1G04410,25,17,36
AT2G38040,22,16,36
AT1G01090,13,10,36
AT4G36690,17,9,36
AT4G10340,17,6,36
AT5G27640,21,5,36
AT5G51280,10,2,36
AT4G21660,6,2,36
AT3G59970,15,2,36
AT5G10360,34,34,37
AT5G59950,25,15,37
AT4G29010,23,10,37
AT1G44910,19,8,37
AT5G63840,21,5,37
AT2G40660,10,3,37
AT2G05260,19,3,37
AT1G78570,34,2,37
AT3G46740,20,15,38
AT2G34040,21,7,38
AT3G09820,17,4,38
AT2G24200,18,3,38
AT1G79920,34,3,38
AT5G15090,17,20,39
AT4G24280,26,12,39
AT1G09340,25,9,39
AT2G06850,14,7,39
AT5G35630,29,6,39
AT4G37930,23,5,39
AT1G67090,27,24,40
AT1G19480,42,23,40
AT1G66260,17,19,40
AT3G22330,21,16,40
AT1G11860,26,16,40
AT5G35360,27,15,40
AT3G09880,25,11,40
AT5G07350,28,10,40
AT5G66190,11,7,40
AT1G29900,22,3,40
AT3G11510,40,41,41
AT1G71260,16,20,41
AT3G25520,36,20,41
AT2G16600,31,19,41
AT1G55490,42,18,41
AT2G05920,22,15,41
AT2G18960,27,13,41
AT5G08530,28,7,41
AT4G34110,28,23,42
AT4G39330,27,15,42
AT3G01500,40,9,42
AT4G34450,16,4,42
AT3G06860,16,2,42
AT1G43170,33,22,43
AT3G16470,36,19,43
AT2G29550,24,15,43
AT1G02140,23,8,43
AT5G26710,24,5,43
AT1G20620,38,23,44
AT2G18020,25,23,44
AT3G01280,23,19,44
AT3G50670,25,42,45
AT5G02870,36,29,45
ATCG00680,37,16,45
AT3G12780,37,16,45
AT2G16940,17,15,45
AT1G76030,27,12,45
AT2G36880,31,10,45
AT4G20460,22,6,45
AT5G07030,28,28,46
AT1G24020,34,28,46
AT4G21650,33,27,46
AT1G16610,29,25,46
AT3G58610,28,11,46
AT3G26560,18,10,46
AT1G32490,14,2,46
AT1G33140,32,20,47
AT4G34980,38,19,47
AT1G80930,33,16,47
AT2G21390,28,3,47
AT5G59810,24,15,48
AT3G63095,12,13,48
AT2G33730,23,10,48
AT2G04030,27,5,48
AT1G42970,34,19,49
AT3G06480,17,6,49
AT4G38740,44,41,50
AT4G39680,11,22,50
AT5G40490,23,18,50
AT2G01970,32,17,50
AT1G65440,20,1,50
AT4G02930,51,25,51
AT5G58420,37,23,51
AT2G47110,24,20,51
AT4G33010,20,6,51
AT5G09650,34,30,52
AT5G37510,35,21,52
AT4G21280,16,18,52
AT5G14720,31,16,52
AT1G21750,24,11,52
AT1G49670,14,1,52
AT3G13570,27,33,53
AT4G20360,45,27,53
AT5G15270,30,24,53
AT5G24780,31,30,54
AT2G27100,31,19,54
AT1G36160,28,0,54
AT5G51750,45,25,55
AT2G07698,38,19,55
AT1G48920,43,44,57
AT5G59970,45,43,57
AT3G61860,25,25,57
AT3G52930,55,23,57
AT5G65730,32,20,57
AT5G64270,26,7,57
ATCG00120,43,34,58
AT2G33150,30,27,58
AT3G55220,21,5,61
AT2G36530,43,22,62
AT1G18080,35,7,62
AT5G09810,49,39,64
AT3G22110,30,25,64
AT1G75940,24,6,64
AT4G35090,61,47,65
ATCG00480,44,28,65
AT5G61780,42,22,65
AT5G06850,33,3,65
AT3G09840,57,19,66
AT5G36880,41,6,66
AT5G26742,62,36,69
AT1G30230,39,24,69
AT3G19760,42,18,70
AT2G23390,67,31,71
AT5G08690,44,30,71
AT3G62300,37,19,71
AT3G15730,32,8,73
AT1G06220,28,6,73
AT3G28720,28,3,73
AT2G17630,54,54,75
AT1G52030,56,19,75
AT1G30620,52,29,76
AT3G17390,61,23,76
AT1G02840,50,56,77
AT3G20820,57,57,78
AT1G78900,49,18,78
AT1G64880,58,47,81
AT3G26650,58,40,81
AT5G58100,26,7,81
AT5G28540,54,49,83
AT1G52400,84,48,83
AT2G39730,42,34,83
AT5G50920,69,29,83
AT3G12145,76,55,84
AT3G13920,58,23,85
AT1G09640,74,57,86
AT1G68560,50,26,87
AT3G49430,56,45,89
AT3G60750,77,29,90
AT3G04120,52,41,95
AT1G12430,75,59,97
AT3G11130,58,12,104
AT4G37800,59,54,105
AT5G56010,77,15,107
AT3G45140,71,35,109
AT5G02500,93,53,110
AT4G16180,80,48,115
AT5G17920,84,40,115
AT4G13940,81,35,116
AT5G38420,54,41,120
AT4G14960,73,40,121
AT3G44310,84,58,126
AT5G35200,78,72,129
AT1G80070,65,10,132
AT5G62700,107,67,153
AT5G11170,51,30,153
AT1G56070,95,41,164
AT5G26000,93,57,165
AT1G20960,63,7,169
AT5G25980,133,72,197
ATCG00490,128,84,275
AT5G60390,125,86,278
AT1G57720,195,122,317
