Protein,WT,AT2G25010,AT1G17930
AT1G22300,6,3,4
AT1G22940,3,3,3
AT1G23820,5,3,7
AT1G24050,3,3,0
AT1G24360,2,3,4
AT1G24807,0,3,3
AT1G24909,0,3,3
AT1G25083,0,3,3
AT1G25155,0,3,3
AT1G25220,0,3,3
AT1G26550,3,3,4
AT1G27540,2,3,2
AT1G27752,2,3,3
AT1G28350,2,3,0
AT1G29350,0,3,2
AT1G29370,0,3,2
AT1G29670,0,3,4
AT1G30680,3,3,4
AT1G31160,3,3,4
AT1G31190,2,3,0
AT1G31330,2,3,0
AT1G31500,2,3,2
AT1G31800,2,3,2
AT1G32220,5,3,3
AT1G33120,2,3,0
AT1G33140,2,3,0
AT1G33680,4,3,0
AT1G34000,3,3,0
AT1G35720,5,3,3
AT1G36730,0,3,0
AT1G41830,4,3,5
AT1G43710,3,3,2
AT1G45000,3,3,3
AT1G49600,3,3,6
AT1G49670,6,3,7
AT1G49975,0,3,3
AT1G51100,0,3,4
AT1G52510,7,3,5
AT1G53280,2,3,0
AT1G55150,4,3,5
AT1G56700,3,3,2
AT1G59990,0,3,0
AT1G61150,0,3,0
AT1G61570,0,3,2
AT1G62740,2,3,2
AT1G64520,3,3,5
AT1G66680,0,3,0
AT1G69250,2,3,3
AT1G70310,7,3,6
AT1G70410,4,3,5
AT1G70770,0,3,2
AT1G70820,4,3,2
AT1G70890,0,3,0
AT1G73060,4,3,0
AT1G73380,0,3,2
AT1G73880,2,3,0
AT1G74050,0,3,2
AT1G74060,0,3,2
AT1G74560,0,3,0
AT1G75690,3,3,3
AT1G76160,4,3,3
AT1G76180,4,3,2
AT1G78300,3,3,3
AT1G79210,3,3,4
AT1G79440,6,3,0
AT1G79870,6,3,3
AT1G80360,4,3,2
AT1G80770,2,3,3
AT2G04390,0,3,0
AT2G05220,0,3,0
AT2G15430,2,3,2
AT2G15620,4,3,6
AT2G17390,4,3,4
AT2G18990,2,3,2
AT2G19540,0,3,0
AT2G19570,5,3,6
AT2G19830,0,3,0
AT2G19940,4,3,3
AT2G20140,5,3,5
AT2G20490,0,3,2
AT2G22400,4,3,2
AT2G24050,2,3,6
AT2G24270,4,3,3
AT2G25280,3,3,2
AT2G26140,0,3,0
AT2G27100,2,3,3
AT2G27720,4,3,4
AT2G28190,7,3,3
AT2G29320,4,3,4
AT2G30520,2,3,4
AT2G30870,3,3,4
AT2G30950,3,3,8
AT2G31610,3,3,2
AT2G31790,0,3,2
AT2G32920,4,3,5
AT2G33340,4,3,6
AT2G33850,5,3,0
AT2G34860,2,3,2
AT2G35840,6,3,3
AT2G37040,4,3,4
AT2G37240,3,3,3
AT2G37690,0,3,2
AT2G38860,4,3,2
AT2G40300,3,3,5
AT2G40840,2,3,3
AT2G40860,0,3,0
AT2G41090,2,3,2
AT2G43030,0,3,2
AT2G43550,0,3,4
AT2G44530,2,3,2
AT2G47390,5,3,3
AT3G01090,0,3,0
AT3G01480,0,3,2
AT3G02110,2,3,0
AT3G02660,4,3,4
AT3G04600,3,3,2
AT3G05420,2,3,0
AT3G06980,5,3,3
AT3G07630,0,3,4
AT3G08030,3,3,5
AT3G08943,2,3,3
AT3G08947,2,3,3
AT3G10610,0,3,0
AT3G10670,3,3,2
AT3G11710,4,3,6
AT3G12670,3,3,2
AT3G13750,6,3,3
AT3G16910,4,3,2
AT3G17820,7,3,7
AT3G18680,2,3,2
AT3G21110,5,3,4
AT3G23400,4,3,3
AT3G25520,0,3,2
AT3G25580,2,3,2
AT3G26400,2,3,0
AT3G26420,5,3,5
AT3G27430,2,3,2
AT3G27925,3,3,5
AT3G45310,2,3,3
AT3G46970,6,3,6
AT3G48530,0,3,2
AT3G48720,0,3,0
AT3G48750,2,3,3
AT3G52340,4,3,5
AT3G52380,4,3,5
AT3G52560,3,3,4
AT3G53700,3,3,3
AT3G53870,3,3,0
AT3G54440,0,3,2
AT3G54760,6,3,7
AT3G54960,0,3,2
AT3G55120,7,3,6
AT3G56090,3,3,8
AT3G56240,2,3,3
AT3G57560,5,3,3
AT3G57610,4,3,3
AT3G58730,4,3,3
AT3G58990,4,3,2
AT3G59400,4,3,5
AT3G59770,0,3,0
AT3G60820,9,3,8
AT3G61140,3,3,2
AT3G63410,6,3,5
AT4G01070,2,3,2
AT4G01897,2,3,0
AT4G02580,2,3,3
AT4G03020,5,3,6
AT4G03110,2,3,4
AT4G03150,2,3,2
AT4G03430,2,3,3
AT4G04330,0,3,2
AT4G04800,0,3,3
AT4G08280,0,3,3
AT4G08900,3,3,3
AT4G09670,2,3,3
AT4G09980,3,3,3
AT4G10040,2,3,3
AT4G10120,3,3,4
AT4G10300,2,3,2
AT4G10480,4,3,6
AT4G12880,3,3,3
AT4G14030,3,3,5
AT4G14160,5,3,6
AT4G14210,3,3,0
AT4G16130,2,3,4
AT4G16500,3,3,3
AT4G16990,2,3,4
AT4G17040,2,3,4
AT4G17600,3,3,4
AT4G17830,5,3,2
AT4G18040,3,3,2
AT4G18440,2,3,0
AT4G18810,3,3,3
AT4G19210,4,3,5
AT4G21100,3,3,5
AT4G23650,0,3,3
AT4G23820,0,3,2
AT4G23850,4,3,5
AT4G25370,0,3,3
AT4G25630,2,3,5
AT4G26840,0,3,2
AT4G28030,5,3,2
AT4G28980,4,3,0
AT4G29010,6,3,0
AT4G29040,5,3,5
AT4G30020,2,3,0
AT4G30530,3,3,2
AT4G30920,3,3,4
AT4G31300,5,3,3
AT4G32180,2,3,2
AT4G32590,0,3,0
AT4G32840,3,3,3
AT4G33090,4,3,2
AT4G33470,3,3,3
AT4G34870,3,3,2
AT4G37870,3,3,3
AT4G38225,2,3,3
AT4G38710,3,3,2
AT5G02080,2,3,3
AT5G03455,0,3,5
AT5G04280,6,3,3
AT5G04800,0,3,0
AT5G05590,2,3,4
AT5G06600,6,3,6
AT5G07460,4,3,4
AT5G07870,3,3,2
AT5G08050,0,3,3
AT5G08370,2,3,0
AT5G08590,3,3,4
AT5G09880,4,3,3
AT5G10160,4,3,8
AT5G11680,0,3,4
AT5G12410,3,3,3
AT5G13410,5,3,3
AT5G13520,2,3,0
AT5G13850,4,3,4
AT5G13870,0,3,0
AT5G14040,3,3,2
AT5G14200,3,3,2
AT5G14460,2,3,3
AT5G14780,5,3,3
AT5G15970,0,3,3
AT5G19940,3,3,3
AT5G19990,4,3,2
AT5G20000,4,3,2
AT5G23020,0,3,0
AT5G23540,5,3,3
AT5G24300,2,3,4
AT5G25780,3,3,8
AT5G26830,4,3,5
AT5G27470,4,3,4
AT5G34850,3,3,2
AT5G35530,2,3,0
AT5G35970,0,3,2
AT5G36170,3,3,3
AT5G37600,5,3,6
AT5G37850,11,3,6
AT5G39740,0,3,0
AT5G40580,2,3,2
AT5G42950,4,3,4
AT5G43010,3,3,3
AT5G43060,6,3,4
AT5G44020,5,3,6
AT5G45390,2,3,2
AT5G46630,4,3,4
AT5G46750,0,3,0
AT5G47010,3,3,2
AT5G47770,4,3,4
AT5G48790,2,3,0
AT5G48960,2,3,4
AT5G49650,3,3,3
AT5G50210,2,3,0
AT5G50850,6,3,10
AT5G51700,3,3,3
AT5G52470,2,3,5
AT5G54750,0,3,3
AT5G54900,4,3,4
AT5G54940,2,3,3
AT5G57330,2,3,0
AT5G57850,6,3,0
AT5G57890,0,3,3
AT5G58070,2,3,0
AT5G58140,2,3,0
AT5G58240,2,3,3
AT5G58590,3,3,3
AT5G58710,2,3,0
AT5G60360,3,3,3
AT5G61020,4,3,4
AT5G61640,6,3,3
AT5G63120,3,3,2
AT5G63890,3,3,2
AT5G64070,5,3,2
AT5G64460,4,3,10
AT5G64840,5,3,4
AT5G65620,2,3,2
AT5G65950,3,3,2
AT5G67290,3,3,2
ATCG00270,2,3,0
ATCG00380,3,3,2
ATCG00900,3,3,2
ATCG01240,3,3,2
AT1G01710,0,2,0
AT1G01800,3,2,3
AT1G02080,3,2,0
AT1G02560,3,2,4
AT1G02690,3,2,4
AT1G02920,2,2,3
AT1G03160,2,2,2
AT1G04420,0,2,0
AT1G04710,2,2,4
AT1G04990,2,2,2
AT1G05350,3,2,2
AT1G05385,2,2,3
AT1G05460,2,2,2
AT1G05720,0,2,0
AT1G06220,0,2,0
AT1G06430,5,2,4
AT1G06460,3,2,0
AT1G07320,0,2,0
AT1G07750,0,2,0
AT1G07770,2,2,2
AT1G08550,3,2,0
AT1G09270,4,2,4
AT1G09310,3,2,9
AT1G09795,4,2,7
AT1G10310,0,2,0
AT1G10590,2,2,3
AT1G10930,2,2,0
AT1G11580,3,2,0
AT1G11840,7,2,4
AT1G12250,0,2,3
AT1G12910,0,2,0
AT1G12920,3,2,2
AT1G13870,2,2,0
AT1G15130,0,2,0
AT1G15140,2,2,3
AT1G15290,4,2,0
AT1G15710,3,2,0
AT1G15930,2,2,4
AT1G16340,0,2,0
AT1G16350,3,2,5
AT1G16460,0,2,0
AT1G18490,0,2,0
AT1G18590,0,2,4
AT1G19570,3,2,2
AT1G20110,3,2,2
AT1G20140,0,2,0
AT1G21440,2,2,4
AT1G21680,2,2,2
AT1G21770,0,2,0
AT1G22330,2,2,2
AT1G23130,0,2,0
AT1G23180,3,2,0
AT1G23440,3,2,0
AT1G24100,2,2,2
AT1G27020,2,2,3
AT1G27130,3,2,0
AT1G27310,3,2,0
AT1G27450,0,2,0
AT1G27530,0,2,0
AT1G27580,2,2,2
AT1G30120,2,2,0
AT1G30630,3,2,2
AT1G30910,0,2,0
AT1G31070,3,2,3
AT1G31690,2,2,0
AT1G32380,2,2,2
AT1G32470,2,2,4
AT1G32520,2,2,2
AT1G32550,3,2,5
AT1G43190,3,2,2
AT1G43690,3,2,2
AT1G44835,2,2,4
AT1G47830,0,2,0
AT1G48160,0,2,0
AT1G48350,0,2,3
AT1G48850,3,2,2
AT1G48900,3,2,0
AT1G48920,6,2,3
AT1G49430,3,2,5
AT1G49480,0,2,0
AT1G49750,2,2,2
AT1G49970,2,2,2
AT1G50670,0,2,0
AT1G51110,2,2,0
AT1G54290,3,2,2
AT1G55670,0,2,0
AT1G55860,2,2,2
AT1G55980,2,2,3
AT1G56000,2,2,3
AT1G57770,2,2,5
AT1G58080,5,2,3
AT1G58380,0,2,3
AT1G58684,0,2,3
AT1G58983,0,2,3
AT1G59359,0,2,3
AT1G59760,0,2,0
AT1G64430,0,2,0
AT1G64790,0,2,0
AT1G65260,0,2,5
AT1G65980,0,2,0
AT1G66260,2,2,2
AT1G66520,0,2,0
AT1G68830,2,2,2
AT1G70570,2,2,2
AT1G71720,0,2,0
AT1G71770,3,2,0
AT1G71860,2,2,7
AT1G73180,0,2,2
AT1G74030,2,2,0
AT1G74910,4,2,2
AT1G75210,5,2,3
AT1G75350,2,2,3
AT1G75460,2,2,0
AT1G75660,5,2,4
AT1G78060,2,2,2
AT1G78260,2,2,2
AT1G78680,0,2,0
AT1G79380,3,2,2
AT1G79500,0,2,0
AT1G80070,0,2,0
AT1G80380,3,2,3
AT2G02500,3,2,0
AT2G03640,5,2,5
AT2G03820,0,2,2
AT2G05170,0,2,0
AT2G05710,4,2,2
AT2G07180,0,2,0
AT2G10940,0,2,0
AT2G16950,0,2,0
AT2G17700,2,2,2
AT2G20260,2,2,3
AT2G20270,0,2,0
AT2G20280,0,2,0
AT2G20900,0,2,0
AT2G21130,0,2,0
AT2G21150,0,2,0
AT2G21580,0,2,0
AT2G21620,0,2,5
AT2G22780,2,2,2
AT2G23610,2,2,2
AT2G24490,0,2,3
AT2G25670,2,2,2
AT2G25840,2,2,2
AT2G25950,2,2,2
AT2G26590,2,2,2
AT2G26740,2,2,0
AT2G26930,3,2,2
AT2G28800,0,2,3
AT2G29400,2,2,2
AT2G29960,0,2,0
AT2G30050,3,2,2
AT2G31750,2,2,0
AT2G32230,3,2,4
AT2G32730,4,2,3
AT2G33430,2,2,4
AT2G33470,0,2,2
AT2G33730,2,2,3
AT2G33800,5,2,6
AT2G33840,2,2,2
AT2G34040,2,2,0
AT2G34560,2,2,2
AT2G34590,2,2,0
AT2G35020,2,2,2
AT2G35500,0,2,2
AT2G35660,2,2,2
AT2G36060,3,2,4
AT2G36145,2,2,2
AT2G36230,0,2,0
AT2G37500,2,2,6
AT2G39780,3,2,2
AT2G39840,3,2,2
AT2G41430,0,2,2
AT2G41840,2,2,3
AT2G42530,0,2,4
AT2G42790,0,2,0
AT2G42910,2,2,4
AT2G43100,2,2,4
AT2G43160,2,2,0
AT2G43530,0,2,2
AT2G43560,0,2,0
AT2G43790,0,2,0
AT2G43980,0,2,0
AT2G45540,3,2,6
AT3G01120,3,2,3
AT3G01510,2,2,0
AT3G01800,0,2,0
AT3G01910,2,2,0
AT3G02020,5,2,2
AT3G02080,0,2,0
AT3G02510,0,2,3
AT3G03110,0,2,0
AT3G03150,2,2,0
AT3G03570,2,2,0
AT3G04000,0,2,2
AT3G04550,2,2,2
AT3G04880,2,2,0
AT3G04940,2,2,2
AT3G05910,4,2,6
AT3G06483,3,2,3
AT3G06510,5,2,3
AT3G06930,5,2,4
AT3G07050,0,2,2
AT3G07100,9,2,4
AT3G07640,2,2,2
AT3G08010,3,2,3
AT3G08740,2,2,2
AT3G09890,3,2,0
AT3G09980,2,2,0
AT3G10160,2,2,0
AT3G10340,3,2,0
AT3G10350,0,2,0
AT3G10410,2,2,2
AT3G10520,2,2,0
AT3G11200,0,2,0
AT3G11400,4,2,3
AT3G11780,2,2,2
AT3G12050,5,2,2
AT3G12270,2,2,0
AT3G13120,0,2,3
AT3G14067,3,2,2
AT3G16060,2,2,0
AT3G16830,2,2,3
AT3G17020,0,2,2
AT3G17170,5,2,4
AT3G17365,0,2,0
AT3G17810,0,2,0
AT3G17900,3,2,0
AT3G17940,0,2,0
AT3G18580,2,2,0
AT3G19480,2,2,4
AT3G20290,0,2,2
AT3G20790,5,2,6
AT3G20810,2,2,2
AT3G22060,0,2,0
AT3G22330,4,2,4
AT3G23940,3,2,0
AT3G25545,3,2,3
AT3G25760,0,2,0
AT3G25860,4,2,5
AT3G26340,2,2,6
AT3G26618,3,2,0
AT3G27380,0,2,0
AT3G27530,0,2,0
AT3G27750,0,2,0
AT3G28940,3,2,2
AT3G29090,2,2,3
AT3G29185,6,2,5
AT3G42170,3,2,2
AT3G43540,0,2,0
AT3G45190,3,2,2
AT3G45780,2,2,2
AT3G46510,0,2,0
AT3G46820,3,2,2
AT3G47450,3,2,5
AT3G47470,0,2,0
AT3G47560,3,2,2
AT3G47810,3,2,0
AT3G47930,2,2,2
AT3G48000,4,2,3
AT3G48090,0,2,3
AT3G48500,3,2,0
AT3G48690,0,2,2
AT3G49240,3,2,5
AT3G50370,0,2,0
AT3G50440,0,2,3
AT3G51240,0,2,0
AT3G52300,0,2,0
AT3G53520,0,2,0
AT3G53990,2,2,5
AT3G54090,0,2,0
AT3G54110,0,2,0
AT3G54400,3,2,2
AT3G55000,0,2,0
AT3G55020,4,2,5
AT3G56130,0,2,2
AT3G56290,2,2,4
AT3G56340,0,2,0
AT3G56650,5,2,4
AT3G58750,2,2,0
AT3G59780,2,2,3
AT3G59980,2,2,2
AT3G60300,2,2,2
AT3G60770,3,2,3
AT3G61220,3,2,5
AT3G62010,2,2,0
AT3G62120,3,2,3
AT3G62910,0,2,3
AT3G63520,4,2,3
AT4G00100,2,2,3
AT4G01100,2,2,2
AT4G01610,2,2,3
AT4G02290,3,2,6
AT4G02570,3,2,0
AT4G02770,3,2,2
AT4G08520,0,2,3
AT4G10450,2,2,0
AT4G10920,2,2,5
AT4G11260,5,2,3
AT4G13180,0,2,0
AT4G14570,4,2,5
AT4G14890,3,2,5
AT4G16155,4,2,5
AT4G16340,3,2,4
AT4G16360,2,2,0
AT4G16770,2,2,0
AT4G17190,4,2,2
AT4G17360,0,2,0
AT4G17770,4,2,2
AT4G17870,0,2,3
AT4G20130,0,2,0
AT4G21110,3,2,2
AT4G21470,3,2,2
AT4G21580,2,2,3
AT4G21770,3,2,0
AT4G22220,0,2,2
AT4G22285,0,2,2
AT4G22690,0,2,0
AT4G22710,0,2,0
AT4G22930,2,2,2
AT4G24550,5,2,4
AT4G26370,0,2,0
AT4G27090,2,2,0
AT4G27270,2,2,0
AT4G27320,3,2,4
AT4G27700,0,2,2
AT4G28400,2,2,2
AT4G28706,2,2,0
AT4G29720,2,2,0
AT4G29810,3,2,3
AT4G30010,2,2,2
AT4G30310,2,2,0
AT4G30610,2,2,0
AT4G30620,0,2,3
AT4G31120,2,2,3
AT4G31700,2,2,0
AT4G31770,3,2,3
AT4G32260,2,2,3
AT4G32640,0,2,0
AT4G33050,2,2,0
AT4G33350,2,2,0
AT4G33540,0,2,0
AT4G34412,3,2,3
AT4G34920,0,2,2
AT4G37000,4,2,2
AT4G37210,0,2,0
AT4G37300,2,2,2
AT4G38220,3,2,2
AT4G38740,0,2,0
AT4G38780,0,2,0
AT4G38930,0,2,0
AT4G39280,0,2,0
AT4G39920,0,2,0
AT5G02160,0,2,2
AT5G02890,3,2,2
AT5G04260,0,2,2
AT5G04710,0,2,0
AT5G05920,2,2,2
AT5G06140,0,2,0
AT5G06580,3,2,0
AT5G06690,0,2,0
AT5G07020,0,2,2
AT5G07370,0,2,0
AT5G08100,0,2,0
AT5G08180,0,2,2
AT5G08530,5,2,0
AT5G08640,2,2,2
AT5G08740,5,2,2
AT5G10360,2,2,0
AT5G10540,3,2,0
AT5G10860,2,2,2
AT5G10920,0,2,2
AT5G11340,0,2,0
AT5G11450,4,2,3
AT5G11580,0,2,0
AT5G11810,0,2,0
AT5G11900,3,2,0
AT5G13430,3,2,4
AT5G13440,3,2,4
AT5G13510,0,2,2
AT5G14250,2,2,4
AT5G14320,0,2,0
AT5G15310,0,2,0
AT5G15390,3,2,0
AT5G15520,0,2,0
AT5G15870,2,2,4
AT5G16130,0,2,0
AT5G16470,0,2,2
AT5G16620,3,2,3
AT5G16840,0,2,2
AT5G17020,2,2,2
AT5G17710,2,2,4
AT5G18570,4,2,0
AT5G19140,2,2,4
AT5G20080,2,2,3
AT5G21060,0,2,2
AT5G21326,0,2,2
AT5G22620,2,2,0
AT5G23580,0,2,0
AT5G24420,3,2,2
AT5G24490,2,2,0
AT5G24520,0,2,0
AT5G24850,0,2,3
AT5G25230,0,2,0
AT5G25754,0,2,2
AT5G25757,0,2,2
AT5G27390,2,2,0
AT5G27410,0,2,0
AT5G28850,2,2,3
AT5G28900,2,2,3
AT5G35620,0,2,2
AT5G35980,0,2,3
AT5G36160,2,2,3
AT5G37720,3,2,0
AT5G38470,2,2,2
AT5G38830,2,2,2
AT5G39510,0,2,0
AT5G40610,3,2,3
AT5G40650,0,2,0
AT5G43970,0,2,0
AT5G44400,0,2,0
AT5G44730,0,2,3
AT5G45170,3,2,3
AT5G45510,2,2,0
AT5G45620,0,2,2
AT5G46020,3,2,0
AT5G46420,0,2,2
AT5G47710,2,2,4
AT5G47840,0,2,0
AT5G48180,3,2,3
AT5G48440,2,2,2
AT5G48930,0,2,0
AT5G49030,0,2,0
AT5G49570,0,2,0
AT5G51980,2,2,0
AT5G52190,0,2,0
AT5G52970,2,2,2
AT5G53350,3,2,2
AT5G54160,5,2,5
AT5G54770,0,2,5
AT5G54960,6,2,5
AT5G55070,2,2,2
AT5G55230,0,2,0
AT5G56900,0,2,0
AT5G57020,0,2,2
AT5G57040,0,2,0
AT5G59160,3,2,2
AT5G59850,2,2,2
AT5G60100,2,2,3
AT5G60340,2,2,4
AT5G61060,0,2,0
AT5G62140,2,2,3
AT5G62440,0,2,0
AT5G62980,0,2,0
AT5G63310,0,2,0
AT5G63400,0,2,3
AT5G64350,2,2,3
AT5G64370,3,2,2
AT5G64570,4,2,0
AT5G65430,0,2,4
AT5G65460,3,2,2
AT5G65910,2,2,3
AT5G66040,2,2,2
AT5G66120,2,2,2
AT5G66530,2,2,2
AT5G67150,0,2,0
AT5G67360,3,2,3
ATCG00170,2,2,3
ATCG00350,0,2,0
ATCG00750,3,2,0
ATCG00780,0,2,0
ATCG01110,3,2,3
AT1G01420,2,0,0
AT1G02170,0,0,2
AT1G02280,2,0,0
AT1G03030,0,0,2
AT1G03310,0,0,2
AT1G04040,0,0,2
AT1G04480,0,0,2
AT1G04640,2,0,2
AT1G04810,3,0,2
AT1G04850,2,0,0
AT1G06560,2,0,0
AT1G07440,0,0,2
AT1G07960,0,0,3
AT1G08980,0,0,2
AT1G10290,0,0,2
AT1G10390,0,0,2
AT1G10840,0,0,5
AT1G11430,2,0,3
AT1G11750,2,0,3
AT1G11910,4,0,3
AT1G12360,2,0,0
AT1G12470,2,0,2
AT1G12780,2,0,0
AT1G13280,2,0,0
AT1G14610,3,0,0
AT1G15980,2,0,0
AT1G17890,3,0,3
AT1G18270,2,0,3
AT1G21350,0,0,3
AT1G21670,2,0,0
AT1G22530,0,0,2
AT1G22630,2,0,0
AT1G22780,0,0,3
AT1G24610,3,0,0
AT1G24800,0,0,2
AT1G24881,0,0,2
AT1G25055,0,0,2
AT1G25150,0,0,2
AT1G25211,0,0,2
AT1G26230,3,0,2
AT1G26761,3,0,0
AT1G28400,0,0,3
AT1G29260,4,0,0
AT1G29530,2,0,0
AT1G31220,0,0,2
AT1G33810,0,0,2
AT1G34030,0,0,3
AT1G35220,2,0,2
AT1G36280,2,0,0
AT1G43860,2,0,0
AT1G45230,0,0,2
AT1G47260,3,0,0
AT1G47490,0,0,4
AT1G47500,0,0,4
AT1G48110,0,0,2
AT1G49040,2,0,2
AT1G49540,2,0,0
AT1G50010,22,0,28
AT1G50900,2,0,2
AT1G52760,2,0,0
AT1G55370,3,0,4
AT1G56110,0,0,2
AT1G56450,3,0,2
AT1G59610,0,0,2
AT1G59830,5,0,5
AT1G59960,2,0,0
AT1G60780,2,0,0
AT1G61620,2,0,2
AT1G62560,3,0,0
AT1G63180,2,0,0
AT1G64040,2,0,0
AT1G64970,2,0,0
AT1G64980,0,0,2
AT1G66430,3,0,0
AT1G69410,6,0,8
AT1G69510,4,0,2
AT1G70290,2,0,0
AT1G70710,0,0,6
AT1G71310,2,0,0
AT1G71697,2,0,0
AT1G71840,3,0,0
AT1G72640,2,0,2
AT1G72810,2,0,0
AT1G73250,0,0,3
AT1G74070,2,0,0
AT1G74640,0,0,2
AT1G74920,2,0,0
AT1G74970,3,0,3
AT1G76940,0,0,2
AT1G77060,0,0,2
AT1G77120,2,0,0
AT1G77122,2,0,2
AT1G77180,0,0,2
AT1G78150,3,0,4
AT1G78870,0,0,2
AT1G79260,2,0,0
AT1G80600,0,0,2
AT2G01540,0,0,3
AT2G01600,2,0,0
AT2G01755,3,0,0
AT2G03390,0,0,3
AT2G03750,3,0,0
AT2G04690,0,0,2
AT2G05120,4,0,6
AT2G05380,2,0,0
AT2G05520,0,0,3
AT2G05920,0,0,3
AT2G07690,0,0,2
AT2G14170,2,0,0
AT2G17290,2,0,2
AT2G17340,3,0,0
AT2G17420,4,0,2
AT2G19870,0,0,3
AT2G21250,2,0,0
AT2G21260,2,0,0
AT2G21270,2,0,0
AT2G22230,2,0,6
AT2G24420,0,0,2
AT2G24580,2,0,0
AT2G25070,3,0,2
AT2G25830,2,0,0
AT2G25870,2,0,4
AT2G26060,2,0,2
AT2G26210,0,0,2
AT2G26800,2,0,3
AT2G27710,0,0,3
AT2G29310,2,0,0
AT2G31390,3,0,0
AT2G32810,2,0,0
AT2G33370,0,0,2
AT2G33530,0,0,6
AT2G33570,3,0,4
AT2G33845,3,0,2
AT2G34460,2,0,0
AT2G35390,2,0,2
AT2G35810,0,0,2
AT2G37550,3,0,0
AT2G39140,0,0,2
AT2G39670,2,0,2
AT2G39990,0,0,2
AT2G41040,3,0,2
AT2G42070,2,0,0
AT2G43945,0,0,2
AT2G43970,3,0,2
AT2G45440,2,0,0
AT2G45790,2,0,0
AT2G46520,0,0,2
AT2G47710,2,0,4
AT3G01060,2,0,0
AT3G01180,3,0,0
AT3G01920,2,0,3
AT3G02180,2,0,2
AT3G02630,2,0,5
AT3G03630,2,0,0
AT3G03890,0,0,2
AT3G03980,3,0,2
AT3G04400,0,0,2
AT3G04650,0,0,2
AT3G04840,3,0,2
AT3G05060,4,0,3
AT3G05590,0,0,2
AT3G06350,2,0,0
AT3G06580,5,0,5
AT3G06810,0,0,4
AT3G07480,4,0,2
AT3G08780,0,0,2
AT3G09680,0,0,2
AT3G10700,2,0,0
AT3G10850,3,0,2
AT3G10920,0,0,2
AT3G10940,2,0,3
AT3G11910,5,0,3
AT3G13060,2,0,2
AT3G13300,3,0,2
AT3G14930,2,0,0
AT3G15010,3,0,0
AT3G15090,0,0,2
AT3G15290,0,0,3
AT3G15680,0,0,2
AT3G15810,4,0,2
AT3G15840,0,0,2
AT3G16050,0,0,2
AT3G16230,2,0,0
AT3G16370,0,0,2
AT3G16530,4,0,2
AT3G18080,0,0,4
AT3G19130,5,0,0
AT3G19420,2,0,0
AT3G19710,2,0,0
AT3G19770,2,0,2
AT3G19810,0,0,3
AT3G20720,0,0,2
AT3G22200,3,0,0
AT3G22310,0,0,2
AT3G25770,0,0,2
AT3G25920,2,0,2
AT3G26740,2,0,4
AT3G27300,2,0,0
AT3G28270,0,0,2
AT3G43810,8,0,0
AT3G44340,0,0,3
AT3G44860,0,0,2
AT3G45030,3,0,3
AT3G46000,0,0,6
AT3G46010,0,0,2
AT3G46100,0,0,2
AT3G46460,0,0,2
AT3G47390,0,0,2
AT3G47610,0,0,2
AT3G48110,2,0,3
AT3G48930,0,0,2
AT3G49470,0,0,3
AT3G50270,5,0,0
AT3G50500,2,0,0
AT3G50950,0,0,2
AT3G51840,3,0,0
AT3G52840,0,0,2
AT3G53560,2,0,4
AT3G53710,2,0,0
AT3G54600,2,0,0
AT3G54900,3,0,4
AT3G55040,0,0,2
AT3G55620,0,0,2
AT3G55770,0,0,2
AT3G57050,2,0,0
AT3G57290,0,0,3
AT3G60210,0,0,2
AT4G00560,0,0,3
AT4G02340,0,0,3
AT4G02530,0,0,3
AT4G02620,0,0,2
AT4G02850,0,0,2
AT4G02860,2,0,0
AT4G03190,3,0,0
AT4G03520,2,0,2
AT4G09730,0,0,3
AT4G09800,0,0,3
AT4G10060,2,0,4
AT4G10100,2,0,2
AT4G10790,3,0,0
AT4G11420,2,0,5
AT4G11820,0,0,3
AT4G11850,2,0,3
AT4G12830,0,0,4
AT4G13840,2,0,0
AT4G14300,0,0,2
AT4G15110,0,0,5
AT4G15510,2,0,0
AT4G15802,0,0,3
AT4G16190,2,0,0
AT4G16760,4,0,3
AT4G17330,0,0,2
AT4G18950,0,0,2
AT4G19880,0,0,3
AT4G22010,4,0,8
AT4G24220,2,0,0
AT4G24680,2,0,0
AT4G24730,2,0,0
AT4G24800,0,0,4
AT4G25100,2,0,0
AT4G26300,4,0,0
AT4G27070,2,0,2
AT4G27130,3,0,0
AT4G28440,0,0,2
AT4G29590,2,0,2
AT4G30160,7,0,10
AT4G32770,2,0,0
AT4G33080,2,0,2
AT4G33580,2,0,0
AT4G33650,2,0,3
AT4G33950,2,0,0
AT4G34030,2,0,0
AT4G34120,0,0,2
AT4G34240,0,0,2
AT4G34360,0,0,2
AT4G34670,3,0,0
AT4G35310,3,0,2
AT4G37120,0,0,2
AT4G38130,2,0,3
AT4G38810,2,0,0
AT4G39120,0,0,3
AT4G39860,3,0,0
AT5G02960,0,0,2
AT5G03430,2,0,3
AT5G03905,3,0,0
AT5G05860,3,0,0
AT5G06130,2,0,2
AT5G06460,2,0,0
AT5G06850,3,0,0
AT5G06970,3,0,4
AT5G07860,2,0,0
AT5G08170,0,0,3
AT5G08340,2,0,0
AT5G08450,3,0,3
AT5G09250,0,0,3
AT5G09900,0,0,3
AT5G12140,0,0,2
AT5G12370,2,0,0
AT5G12470,2,0,0
AT5G13110,3,0,0
AT5G13360,2,0,0
AT5G13370,2,0,0
AT5G13580,0,0,2
