Protein,WT,AT5G67580,AT1G43770
AT1G09780,59,39,55
AT3G43300,63,44,56
AT5G25780,48,49,57
AT1G64790,56,29,57
AT3G09440,57,47,58
AT2G28000,64,59,58
AT5G27640,55,52,59
AT3G23990,59,56,59
AT5G26360,59,45,59
AT5G44340,54,34,60
AT5G23860,59,39,60
AT2G29550,62,41,62
AT2G20580,65,54,62
AT3G56150,68,56,63
AT1G56070,55,46,64
AT1G48120,58,53,65
AT1G67090,67,49,65
AT5G62690,69,49,67
AT5G62700,69,49,67
AT5G38420,71,46,68
AT3G44690,73,77,68
AT4G20850,77,53,68
AT1G20960,77,48,68
AT1G62020,71,66,73
AT3G13470,84,74,74
AT4G11420,66,55,76
AT1G80070,85,55,77
AT2G21390,77,76,78
AT1G55490,88,75,78
AT3G15730,74,66,79
AT5G02500,70,62,82
AT1G55860,95,55,83
AT4G10320,98,69,84
AT5G03340,85,76,87
AT2G17630,86,61,89
AT1G36160,97,80,107
AT1G70320,119,81,110
AT3G09840,103,99,112
AT1G19480,140,96,123
AT4G35630,136,109,150
AT3G44310,139,230,166
AT3G08590,186,128,167
ATCG00490,240,130,188
AT4G25500,746,625,750
AT5G52040,942,700,917
